filepath,weight
FruitBox/Image_735.jpg,2.71
FruitBox/Image_736.jpg,2.71
FruitBox/Image_737.jpg,2.845
FruitBox/Image_738.jpg,2.845
FruitBox/Image_739.jpg,2.845
FruitBox/Image_740.jpg,2.845
FruitBox/Image_741.jpg,2.845
FruitBox/Image_742.jpg,2.845
FruitBox/Image_743.jpg,2.845
FruitBox/Image_744.jpg,2.845
FruitBox/Image_745.jpg,2.845
FruitBox/Image_746.jpg,2.845
FruitBox/Image_747.jpg,2.845
FruitBox/Image_748.jpg,2.845
FruitBox/Image_749.jpg,2.845
FruitBox/Image_750.jpg,2.95
FruitBox/Image_751.jpg,2.95
FruitBox/Image_752.jpg,2.95
FruitBox/Image_753.jpg,2.95
FruitBox/Image_754.jpg,2.95
FruitBox/Image_755.jpg,2.95
FruitBox/Image_756.jpg,2.95
FruitBox/Image_757.jpg,2.95
FruitBox/Image_758.jpg,2.95
FruitBox/Image_759.jpg,2.95
FruitBox/Image_760.jpg,2.95
FruitBox/Image_761.jpg,2.95
FruitBox/Image_762.jpg,2.95
FruitBox/Image_763.jpg,3.07
FruitBox/Image_764.jpg,3.07
FruitBox/Image_765.jpg,3.07
FruitBox/Image_767.jpg,3.07
FruitBox/Image_768.jpg,3.07
FruitBox/Image_769.jpg,3.07
FruitBox/Image_770.jpg,3.07
FruitBox/Image_771.jpg,3.07
FruitBox/Image_772.jpg,3.07
FruitBox/Image_773.jpg,3.18
FruitBox/Image_774.jpg,3.18
FruitBox/Image_775.jpg,3.18
FruitBox/Image_776.jpg,3.18
FruitBox/Image_777.jpg,3.18
FruitBox/Image_778.jpg,3.18
FruitBox/Image_779.jpg,3.18
FruitBox/Image_780.jpg,3.18
FruitBox/Image_781.jpg,3.18
FruitBox/Image_782.jpg,3.18
FruitBox/Image_783.jpg,3.18
FruitBox/Image_784.jpg,3.265
FruitBox/Image_785.jpg,3.265
FruitBox/Image_786.jpg,3.265
FruitBox/Image_787.jpg,3.265
FruitBox/Image_788.jpg,3.265
FruitBox/Image_789.jpg,3.265
FruitBox/Image_790.jpg,3.265
FruitBox/Image_791.jpg,3.265
FruitBox/Image_792.jpg,3.265
FruitBox/Image_793.jpg,3.265
FruitBox/Image_794.jpg,3.265
FruitBox/Image_795.jpg,3.265
FruitBox/Image_796.jpg,3.265
FruitBox/Image_797.jpg,3.265
FruitBox/Image_798.jpg,3.335
FruitBox/Image_799.jpg,3.335
FruitBox/Image_800.jpg,3.335
FruitBox/Image_801.jpg,3.335
FruitBox/Image_802.jpg,3.335
FruitBox/Image_803.jpg,3.335
FruitBox/Image_804.jpg,3.335
FruitBox/Image_805.jpg,3.335
FruitBox/Image_806.jpg,3.335
FruitBox/Image_807.jpg,3.335
FruitBox/Image_808.jpg,3.335
FruitBox/Image_809.jpg,3.335
FruitBox/Image_810.jpg,3.335
FruitBox/Image_811.jpg,3.435
FruitBox/Image_812.jpg,3.435
FruitBox/Image_813.jpg,3.435
FruitBox/Image_814.jpg,3.435
FruitBox/Image_815.jpg,3.435
FruitBox/Image_816.jpg,3.435
FruitBox/Image_817.jpg,3.435
FruitBox/Image_818.jpg,3.435
FruitBox/Image_819.jpg,3.435
FruitBox/Image_820.jpg,3.435
FruitBox/Image_821.jpg,3.435
FruitBox/Image_822.jpg,3.435
FruitBox/Image_823.jpg,3.435
FruitBox/Image_824.jpg,3.435
FruitBox/Image_825.jpg,3.545
FruitBox/Image_826.jpg,3.545
FruitBox/Image_827.jpg,3.545
FruitBox/Image_828.jpg,3.545
FruitBox/Image_829.jpg,3.545
FruitBox/Image_830.jpg,3.545
FruitBox/Image_831.jpg,3.545
FruitBox/Image_832.jpg,3.545
FruitBox/Image_833.jpg,3.545
FruitBox/Image_834.jpg,3.545
FruitBox/Image_835.jpg,3.545
FruitBox/Image_836.jpg,3.65
FruitBox/Image_837.jpg,3.65
FruitBox/Image_838.jpg,3.65
FruitBox/Image_839.jpg,3.65
FruitBox/Image_840.jpg,3.65
FruitBox/Image_841.jpg,3.65
FruitBox/Image_842.jpg,3.65
FruitBox/Image_843.jpg,3.65
FruitBox/Image_844.jpg,3.65
FruitBox/Image_845.jpg,3.65
FruitBox/Image_846.jpg,3.65
FruitBox/Image_847.jpg,3.65
FruitBox/Image_848.jpg,3.65
FruitBox/Image_849.jpg,3.735
FruitBox/Image_850.jpg,3.735
FruitBox/Image_851.jpg,3.735
FruitBox/Image_852.jpg,3.735
FruitBox/Image_853.jpg,3.735
FruitBox/Image_854.jpg,3.735
FruitBox/Image_855.jpg,3.735
FruitBox/Image_856.jpg,3.735
FruitBox/Image_857.jpg,3.735
FruitBox/Image_858.jpg,3.735
FruitBox/Image_859.jpg,3.735
FruitBox/Image_860.jpg,3.735
FruitBox/Image_861.jpg,3.83
FruitBox/Image_862.jpg,3.83
FruitBox/Image_863.jpg,3.83
FruitBox/Image_864.jpg,3.83
FruitBox/Image_865.jpg,3.83
FruitBox/Image_866.jpg,3.83
FruitBox/Image_867.jpg,3.83
FruitBox/Image_868.jpg,3.83
FruitBox/Image_869.jpg,3.83
FruitBox/Image_870.jpg,3.83
FruitBox/Image_871.jpg,3.83
FruitBox/Image_872.jpg,3.83
FruitBox/Image_873.jpg,3.83
FruitBox/Image_874.jpg,3.83
FruitBox/Image_875.jpg,3.83
FruitBox/Image_876.jpg,3.83
FruitBox/Image_877.jpg,3.94
FruitBox/Image_878.jpg,3.94
FruitBox/Image_879.jpg,3.94
FruitBox/Image_880.jpg,3.94
FruitBox/Image_881.jpg,3.94
FruitBox/Image_882.jpg,3.94
FruitBox/Image_883.jpg,3.94
FruitBox/Image_884.jpg,3.94
FruitBox/Image_885.jpg,3.94
FruitBox/Image_886.jpg,3.94
FruitBox/Image_887.jpg,3.94
FruitBox/Image_888.jpg,3.94
FruitBox/Image_889.jpg,3.94
FruitBox/Image_890.jpg,3.94
FruitBox/Image_891.jpg,4.05
FruitBox/Image_892.jpg,4.05
FruitBox/Image_893.jpg,4.05
FruitBox/Image_894.jpg,4.05
FruitBox/Image_895.jpg,4.05
FruitBox/Image_896.jpg,4.05
FruitBox/Image_897.jpg,4.05
FruitBox/Image_898.jpg,4.05
FruitBox/Image_899.jpg,4.05
FruitBox/Image_900.jpg,4.05
FruitBox/Image_901.jpg,4.05
FruitBox/Image_902.jpg,4.05
FruitBox/Image_903.jpg,4.05
FruitBox/Image_904.jpg,4.05
FruitBox/Image_905.jpg,4.05
FruitBox/Image_906.jpg,4.05
FruitBox/Image_907.jpg,4.05
FruitBox/Image_908.jpg,0.085
FruitBox/Image_909.jpg,0.085
FruitBox/Image_910.jpg,0.085
FruitBox/Image_911.jpg,0.085
FruitBox/Image_912.jpg,0.155
FruitBox/Image_913.jpg,0.155
FruitBox/Image_914.jpg,0.155
FruitBox/Image_915.jpg,0.155
FruitBox/Image_916.jpg,0.25
FruitBox/Image_917.jpg,0.25
FruitBox/Image_918.jpg,0.25
FruitBox/Image_919.jpg,0.25
FruitBox/Image_920.jpg,0.335
FruitBox/Image_921.jpg,0.335
FruitBox/Image_922.jpg,0.335
FruitBox/Image_923.jpg,0.335
FruitBox/Image_924.jpg,0.405
FruitBox/Image_925.jpg,0.405
FruitBox/Image_926.jpg,0.405
FruitBox/Image_927.jpg,0.405
FruitBox/Image_928.jpg,0.47
FruitBox/Image_929.jpg,0.47
FruitBox/Image_930.jpg,0.47
FruitBox/Image_931.jpg,0.47
FruitBox/Image_932.jpg,0.575
FruitBox/Image_933.jpg,0.575
FruitBox/Image_934.jpg,0.575
FruitBox/Image_935.jpg,0.575
FruitBox/Image_936.jpg,0.655
FruitBox/Image_937.jpg,0.655
FruitBox/Image_938.jpg,0.655
FruitBox/Image_939.jpg,0.655
FruitBox/Image_940.jpg,0.75
FruitBox/Image_941.jpg,0.75
FruitBox/Image_942.jpg,0.75
FruitBox/Image_943.jpg,0.75
FruitBox/Image_944.jpg,0.865
FruitBox/Image_945.jpg,0.865
FruitBox/Image_946.jpg,0.865
FruitBox/Image_947.jpg,0.865
FruitBox/Image_948.jpg,0.955
FruitBox/Image_949.jpg,0.955
FruitBox/Image_950.jpg,0.955
FruitBox/Image_951.jpg,0.955
FruitBox/Image_952.jpg,1.07
FruitBox/Image_953.jpg,1.07
FruitBox/Image_954.jpg,1.07
FruitBox/Image_955.jpg,1.07
FruitBox/Image_956.jpg,1.18
FruitBox/Image_957.jpg,1.18
FruitBox/Image_958.jpg,1.18
FruitBox/Image_959.jpg,1.18
FruitBox/Image_960.jpg,1.29
FruitBox/Image_961.jpg,1.29
FruitBox/Image_962.jpg,1.29
FruitBox/Image_963.jpg,1.29
FruitBox/Image_964.jpg,1.39
FruitBox/Image_965.jpg,1.39
FruitBox/Image_966.jpg,1.39
FruitBox/Image_967.jpg,1.39
FruitBox/Image_968.jpg,1.49
FruitBox/Image_969.jpg,1.49
FruitBox/Image_970.jpg,1.49
FruitBox/Image_971.jpg,1.49
FruitBox/Image_972.jpg,1.62
FruitBox/Image_973.jpg,1.62
FruitBox/Image_974.jpg,1.62
FruitBox/Image_975.jpg,1.62
FruitBox/Image_976.jpg,1.725
FruitBox/Image_977.jpg,1.725
FruitBox/Image_978.jpg,1.725
FruitBox/Image_979.jpg,1.725
FruitBox/Image_980.jpg,1.83
FruitBox/Image_981.jpg,1.83
FruitBox/Image_982.jpg,1.83
FruitBox/Image_983.jpg,1.94
FruitBox/Image_984.jpg,1.94
FruitBox/Image_985.jpg,1.94
FruitBox/Image_986.jpg,2.04
FruitBox/Image_987.jpg,2.04
FruitBox/Image_988.jpg,2.04
FruitBox/Image_989.jpg,2.04
FruitBox/Image_990.jpg,2.15
FruitBox/Image_991.jpg,2.15
FruitBox/Image_992.jpg,2.15
FruitBox/Image_993.jpg,2.15
FruitBox/Image_994.jpg,2.255
FruitBox/Image_995.jpg,2.255
FruitBox/Image_996.jpg,2.255
FruitBox/Image_997.jpg,2.255
FruitBox/Image_998.jpg,2.345
FruitBox/Image_999.jpg,2.345
FruitBox/Image_1000.jpg,2.345
FruitBox/Image_1001.jpg,2.345
FruitBox/Image_1002.jpg,2.43
FruitBox/Image_1003.jpg,2.43
FruitBox/Image_1004.jpg,2.43
FruitBox/Image_1005.jpg,2.43
FruitBox/Image_1006.jpg,2.535
FruitBox/Image_1007.jpg,2.535
FruitBox/Image_1008.jpg,2.535
FruitBox/Image_1009.jpg,2.535
FruitBox/Image_1010.jpg,2.615
FruitBox/Image_1011.jpg,2.615
FruitBox/Image_1012.jpg,2.615
FruitBox/Image_1013.jpg,2.615
FruitBox/Image_1014.jpg,2.71
FruitBox/Image_1015.jpg,2.71
FruitBox/Image_1016.jpg,2.71
FruitBox/Image_1017.jpg,2.71
FruitBox/Image_1018.jpg,2.815
FruitBox/Image_1019.jpg,2.815
FruitBox/Image_1020.jpg,2.815
FruitBox/Image_1021.jpg,2.815
FruitBox/Image_1022.jpg,2.925
FruitBox/Image_1023.jpg,2.925
FruitBox/Image_1024.jpg,2.925
FruitBox/Image_1025.jpg,2.925
FruitBox/Image_1026.jpg,3.03
FruitBox/Image_1027.jpg,3.03
FruitBox/Image_1028.jpg,3.03
FruitBox/Image_1029.jpg,3.03
FruitBox/Image_1030.jpg,3.1
FruitBox/Image_1031.jpg,3.1
FruitBox/Image_1032.jpg,3.1
FruitBox/Image_1033.jpg,3.1
FruitBox/Image_1034.jpg,3.2
FruitBox/Image_1035.jpg,3.2
FruitBox/Image_1036.jpg,3.2
FruitBox/Image_1037.jpg,3.2
FruitBox/Image_1038.jpg,3.32
FruitBox/Image_1039.jpg,3.32
FruitBox/Image_1040.jpg,3.32
FruitBox/Image_1041.jpg,3.32
FruitBox/Image_1042.jpg,3.43
FruitBox/Image_1043.jpg,3.43
FruitBox/Image_1044.jpg,3.43
FruitBox/Image_1045.jpg,3.535
FruitBox/Image_1046.jpg,3.535
FruitBox/Image_1047.jpg,3.535
FruitBox/Image_1048.jpg,3.535
FruitBox/Image_1049.jpg,3.65
FruitBox/Image_1050.jpg,3.65
FruitBox/Image_1051.jpg,3.65
FruitBox/Image_1052.jpg,3.65
FruitBox/Image_1053.jpg,3.76
FruitBox/Image_1054.jpg,3.76
FruitBox/Image_1055.jpg,3.76
FruitBox/Image_1056.jpg,3.76
FruitBox/Image_1057.jpg,3.825
FruitBox/Image_1058.jpg,3.825
FruitBox/Image_1059.jpg,3.825
FruitBox/Image_1060.jpg,3.825
FruitBox/Image_1061.jpg,3.825
FruitBox/Image_1062.jpg,3.95
FruitBox/Image_1063.jpg,3.95
FruitBox/Image_1064.jpg,3.95
FruitBox/Image_1065.jpg,3.95
FruitBox/Image_1066.jpg,3.95
FruitBox/Image_1067.jpg,4.05
FruitBox/Image_1068.jpg,4.05
FruitBox/Image_1069.jpg,4.05
FruitBox/Image_1070.jpg,4.05
FruitBox/Image_1071.jpg,4.05
FruitBox/Image_1072.jpg,4.05
FruitBox/Image_1073.jpg,4.05
FruitBox/Image_1074.jpg,4.05
FruitBox/Image_1075.jpg,4.05
